year,words,c
1995,devised,1
1995,dhc,1
1995,died,1
1995,direction,1
1995,directional,1
1995,disconnected,1
1995,display,1
1995,displays,1
1995,disregard,1
1995,disturbed,1
1995,ditch,1
1995,ditched,1
1995,dive,1
1995,diversion,1
1995,diverting,1
1995,dl,1
1995,domingo,1
1995,domingolas,1
1995,douala,1
1995,douglas,1
1995,downwind,1
1995,dragged,1
1995,drifted,1
1995,drizzle,1
1995,drop,1
1995,dump,1
1995,earlier,1
1995,east,1
1995,eb,1
1995,eight,1
1995,el,1
1995,electrical,1
1995,elevation,1
1995,embankment,1
1995,embraer,1
1995,employee,1
1995,endurance,1
1995,engaged,1
1995,epr,1
1995,equipped,1
1995,er,1
1995,est,1
1995,evacuation,1
1995,even,1
1995,examiner,1
1995,exceeding,1
1995,executing,1
1995,experiencing,1
1995,exploded,1
1995,extinguished,1
1995,facing,1
1995,factor,1
1995,fairing,1
1995,falcon,1
1995,fall,1
1995,fatal,1
1995,fatigue,1
1995,field,1
1995,fifty,1
1995,final,1
1995,finals,1
1995,fired,1
1995,flaps,1
1995,flash,1
1995,flint,1
1995,flock,1
1995,fluids,1
1995,fly,1
1995,foggy,1
1995,followed,1
1995,football,1
1995,forces,1
1995,fork,1
1995,former,1
1995,fortyone,1
1995,forward,1
1995,found,1
1995,four,1
1995,france,1
1995,fraser,1
1995,friendship,1
1995,frobisher,1
1995,ft,1
1995,full,1
1995,fuselage,1
1995,g,1
1995,ga,1
1995,gave,1
1995,gdl,1
1995,goaround,1
1995,gpws,1
1995,green,1
1995,gross,1
1995,guadalajara,1
1995,gug,1
1995,gulfstream,1
1995,guy,1
1995,ham,1
1995,hamburgfuhlsbüttel,1
1995,handwritten,1
1995,happened,1
1995,heavily,1
1995,height,1
1995,hills,1
1995,hilly,1
1995,hitting,1
1995,hk,1
1995,hold,1
1995,holding,1
1995,holdover,1
1995,home,1
1995,hopkins,1
1995,houses,1
1995,however,1
1995,hr,1
1995,huila,1
1995,ia,1
1995,ic,1
1995,ice,1
1995,id,1
1995,identification,1
1995,iii,1
1995,imc,1
1995,immediately,1
1995,impacted,1
1995,inbound,1
1995,inc,1
1995,incident,1
1995,inclement,1
1995,increasing,1
1995,indian,1
1995,indiana,1
1995,indicating,1
1995,inflight,1
1995,information,1
1995,ingested,1
1995,initial,1
1995,injury,1
1995,inner,1
1995,insisted,1
1995,instead,1
1995,intended,1
1995,intermediate,1
1995,intermittent,1
1995,inverted,1
1995,involved,1
1995,issued,1
1995,istanbul,1
1995,jaipur,1
1995,jalalabad,1
1995,jeremie,1
1995,jetstar,1
1995,jose,1
1995,july,1
1995,k,1
1995,kabul,1
1995,kad,1
1995,kadnua,1
1995,kaimana,1
1995,khabarovsk,1
1995,kinabalu,1
1995,kino,1
1995,km,1
1995,known,1
1995,komi,1
1995,kota,1
1995,kumawa,1
1995,kutcha,1
1995,labuan,1
1995,lanseria,1
1995,late,1
1995,layer,1
1995,lease,1
1995,leased,1
1995,leaving,1
1995,led,1
1995,leedsbradford,1
1995,lefthand,1
1995,length,1
1995,less,1
1995,liberated,1
1995,liftoff,1
1995,lines,1
1995,little,1
1995,lmc,1
1995,locator,1
1995,loss,1
1995,luanda,1
1995,made,1
1995,magdalena,1
1995,magnetic,1
1995,maintain,1
1995,maintenance,1
1995,major,1
1995,make,1
1995,manoeuvre,1
1995,march,1
1995,marco,1
1995,marunga,1
1995,medan,1
1995,meters,1
1995,mfs,1
1995,mh,1
1995,mia,1
1995,miamiguatemala,1
1995,mile,1
1995,mine,1
1995,minneapolis,1
1995,miraflores,1
1995,missed,1
1995,missing,1
1995,mission,1
1995,mitu,1
1995,mlg,1
1995,moines,1
1995,monrovia,1
1995,monterrey,1
1995,morning,1
1995,moron,1
1995,mountainous,1
1995,moving,1
1995,msl,1
1995,mumbai,1
1995,municipal,1
1995,muo,1
1995,mush,1
1995,mz,1
1995,n,1
1995,nadzab,1
1995,nat,1
1995,nav,1
1995,nba,1
1995,nd,1
1995,ndb,1
1995,ne,1
1995,negras,1
1995,network,1
1995,nevada,1
1995,new,1
1995,nigeria,1
1995,nikolaevskonamur,1
1995,nimrod,1
1995,nixon,1
1995,nkw,1
1995,nm,1
1995,nmc,1
1995,nogales,1
1995,nomad,1
1995,nonapproved,1
1995,northeast,1
1995,northwest,1
1995,nosedown,1
1995,nosegear,1
1995,nosegearfirst,1
1995,nosewheel,1
1995,noted,1
1995,nph,1
1995,nsj,1
1995,numerous,1
1995,nus,1
1995,nz,1
1995,obscuration,1
1995,obscured,1
1995,observed,1
1995,obtain,1
1995,occupants,1
1995,oil,1
1995,oktyabrsky,1
1995,oneeleven,1
1995,ontario,1
1995,onto,1
1995,operate,1
1995,operator,1
1995,opposite,1
1995,orange,1
1995,ordered,1
1995,oregon,1
1995,original,1
1995,originating,1
1995,orlando,1
1995,osipenko,1
1995,outer,1
1995,outside,1
1995,overcast,1
1995,overcorrected,1
1995,overhead,1
1995,overrun,1
1995,overspeeding,1
1995,owned,1
1995,palmerston,1
1995,pancake,1
1995,panel,1
1995,parking,1
1995,paso,1
1995,pass,1
1995,passed,1
1995,paul,1
1995,pelita,1
1995,penetrated,1
1995,pennsylvania,1
1995,performing,1
1995,period,1
1995,permit,1
1995,persons,1
1995,phc,1
1995,philadelphia,1
1995,phl,1
1995,piedras,1
1995,pitched,1
1995,pmr,1
1995,point,1
1995,pole,1
1995,poliny,1
1995,portharcourt,1
1995,portion,1
1995,portland,1
1995,positioned,1
1995,positioning,1
1995,preceding,1
1995,precipitation,1
1995,present,1
1995,pressure,1
1995,previous,1
1995,prince,1
1995,prior,1
1995,probably,1
1995,problem,1
1995,procedure,1
1995,prop,1
1995,propellers,1
1995,properly,1
1995,published,1
1995,push,1
1995,pushed,1
1995,px,1
1995,q,1
1995,r,1
1995,radios,1
1995,ramona,1
1995,ranch,1
1995,range,1
1995,rd,1
1995,reached,1
1995,reaching,1
1995,reacted,1
1995,red,1
1995,redding,1
1995,refueled,1
1995,regional,1
1995,relieved,1
1995,reminded,1
1995,repair,1
1995,reportedly,1
1995,requested,1
1995,requesting,1
1995,resulted,1
1995,retarded,1
1995,retracted,1
1995,returned,1
1995,reynolds,1
1995,ridgeline,1
1995,rivadavia,1
1995,river,1
1995,ro,1
1995,road,1
1995,rockwell,1
1995,rog,1
1995,rolled,1
1995,rolltaxi,1
1995,romana,1
1995,romania,1
1995,rotated,1
1995,rough,1
1995,routine,1
1995,rugged,1
1995,running,1
1995,russia,1
1995,saab,1
1995,said,1
1995,saltillo,1
1995,salvador,1
1995,salvadormanaguasan,1
1995,santarem,1
1995,secure,1
1995,see,1
1995,seemed,1
1995,segment,1
1995,sensory,1
1995,sentry,1
1995,separation,1
1995,served,1
1995,serviceable,1
1995,services,1
1995,set,1
1995,shantytown,1
1995,shearwater,1
1995,shifted,1
1995,show,1
1995,shudder,1
1995,sign,1
1995,sky,1
1995,skyvan,1
1995,slow,1
1995,slowly,1
1995,slw,1
1995,smog,1
1995,soft,1
1995,soon,1
1995,sounded,1
1995,south,1
1995,spiral,1
1995,spot,1
1995,spotting,1
1995,sqn,1
1995,st,1
1995,stall,1
1995,stalling,1
1995,stanchions,1
1995,standing,1
1995,steep,1
1995,steeply,1
1995,stop,1
1995,strip,1
1995,strong,1
1995,suddenly,1
1995,suffered,1
1995,sumit,1
1995,suppression,1
1995,surge,1
1995,surges,1
1995,swearingen,1
1995,system,1
1995,systems,1
1995,taba,1
1995,tail,1
1995,tankers,1
1995,tawau,1
1995,taxiway,1
1995,temp,1
1995,temperature,1
1995,tepic,1
1995,terminal,1
1995,therefore,1
1995,thirty,1
1995,though,1
1995,threshold,1
1995,throttles,1
1995,throughout,1
1995,thrust,1
1995,timisoara,1
1995,tlc,1
1995,toluca,1
1995,tops,1
1995,toronto,1
1995,touch,1
1995,touching,1
1995,towards,1
1995,tpec,1
1995,traffic,1
1995,trainee,1
1995,trans,1
1995,transall,1
1995,tree,1
1995,trip,1
1995,tsr,1
1995,turbulence,1
1995,turned,1
1995,turning,1
1995,twoyear,1
1995,typeconversion,1
1995,tyumen,1
1995,ufa,1
1995,uk,1
1995,ulan,1
1995,undercarriages,1
1995,undershot,1
1995,unstabilized,1
1995,unsuccessful,1
1995,unusual,1
1995,upon,1
1995,urc,1
1995,urumqi,1
1995,usable,1
1995,utc,1
1995,utility,1
1995,valid,1
1995,valujet,1
1995,vancouver,1
1995,vanguardia,1
1995,veered,1
1995,veracruz,1
1995,veronavillafranca,1
1995,vfr,1
1995,vicente,1
1995,villa,1
1995,villavicencio,1
1995,villavicenciola,1
1995,vja,1
1995,volcano,1
1995,vrn,1
1995,vtecs,1
1995,vtewe,1
1995,vvc,1
1995,wagisla,1
1995,waiting,1
1995,wall,1
1995,wandered,1
1995,warned,1
1995,way,1
1995,weight,1
1995,west,1
1995,wheel,1
1995,whilst,1
1995,wings,1
1995,wire,1
1995,without,1
1995,wooded,1
1995,worked,1
1995,wt,1
1995,xamik,1
1995,yawed,1
1995,yol,1
1995,yola,1
1995,yuzhnosakhalinsk,1
1995,zealand,1
1995,zero,1
1995,°,1
1996,runway,77
1996,crew,45
1996,feet,31
1996,left,28
1996,right,27
1996,engine,26
1996,landing,26
1996,approach,25
1996,captain,24
1996,airport,23
1996,plane,20
1996,takeoff,20
1996,fire,18
1996,wing,18
1996,crashed,17
1996,cargo,16
1996,fl,16
1996,gear,16
1996,struck,16
1996,first,15
1996,miles,15
1996,officer,14
1996,departed,13
1996,later,13
1996,air,12
1996,boeing,12
1996,cleared,12
1996,time,12
1996,altitude,11
1996,controller,11
1996,degrees,11
1996,delhi,11
1996,ground,11
1996,one,11
1996,power,11
1996,reported,11
1996,side,11
1996,descent,10
1996,passengers,10
1996,short,10
1996,vor,10
1996,flying,9
1996,hours,9
1996,level,9
1996,engines,8
1996,heading,8
1996,land,8
1996,minutes,8
1996,three,8
1996,thrust,8
1996,turn,8
1996,accident,7
1996,causing,7
1996,collided,7
1996,course,7
1996,failed,7
1996,followed,7
1996,knots,7
1996,landed,7
1996,main,7
1996,number,7
1996,ran,7
1996,received,7
1996,shortly,7
1996,speed,7
1996,terrain,7
1996,two,7
1996,airlines,6
1996,attendant,6
1996,back,6
1996,beacon,6
1996,began,6
1996,cockpit,6
1996,collapsed,6
1996,de,6
1996,descend,6
1996,destroyed,6
1996,due,6
1996,en,6
1996,hijacker,6
1996,maintain,6
1996,near,6
1996,pilot,6
1996,rain,6
1996,return,6
1996,route,6
1996,seconds,6
1996,stall,6
1996,told,6
1996,took,6
1996,touched,6
1996,towards,6
1996,traffic,6
1996,transport,6
1996,wind,6
1996,also,5
1996,approaching,5
1996,approximately,5
1996,area,5
1996,contacted,5
1996,continued,5
1996,copilot,5
1996,dc,5
1996,departure,5
1996,emergency,5
1996,g,5
1996,heavy,5
1996,hercules,5
1996,high,5
1996,however,5
1996,kts,5
1996,lights,5
1996,members,5
1996,next,5
1996,operated,5
1996,outbound,5
1996,overran,5
1996,passenger,5
1996,procedure,5
1996,seen,5
1996,snow,5
1996,started,5
1996,stated,5
1996,system,5
1996,throttles,5
1996,winds,5
1996,airway,4
1996,board,4
1996,carried,4
1996,caught,4
1996,clearance,4
1996,conditions,4
1996,confirmed,4
1996,distance,4
1996,eihcd,4
1996,eindhoven,4
1996,end,4
1996,epr,4
1996,fact,4
1996,falcon,4
1996,final,4
1996,following,4
1996,goaround,4
1996,immediately,4
1996,information,4
1996,kazakhstan,4
1996,killed,4
1996,km,4
1996,lagos,4
1996,low,4
1996,nautical,4
1996,nm,4
1996,normal,4
1996,nosegear,4
1996,path,4
1996,pp,4
1996,ra,4
1996,reaching,4
1996,report,4
1996,rest,4
1996,reverser,4
1996,roger,4
1996,rolled,4
1996,scheduled,4
1996,small,4
1996,sv,4
1996,taxiway,4
1996,trees,4
1996,used,4
1996,warning,4
1996,weather,4
1996,activated,3
1996,actually,3
1996,angle,3
1996,another,3
1996,applied,3
1996,approached,3
1996,base,3
1996,became,3
1996,building,3
1996,burst,3
1996,c,3
1996,came,3
1996,carrying,3
1996,caused,3
1996,check,3
1996,clouds,3
1996,contact,3
1996,control,3
1996,damage,3
1996,decided,3
1996,degree,3
1996,delayed,3
1996,deployed,3
1996,descending,3
1996,domestic,3
1996,electrical,3
1996,engineer,3
1996,evaluation,3
1996,factory,3
1996,feathered,3
1996,fell,3
1996,flames,3
1996,force,3
1996,forward,3
1996,four,3
1996,fuselage,3
1996,go,3
1996,hand,3
1996,havana,3
1996,heard,3
1996,height,3
1996,ilyushin,3
1996,impacted,3
1996,inbound,3
1996,indicated,3
1996,indication,3
1996,instrument,3
1996,instruments,3
1996,international,3
1996,jfk,3
1996,knife,3
1996,kooy,3
1996,learjet,3
1996,little,3
1996,lose,3
1996,loss,3
1996,lost,3
1996,madrid,3
1996,maximum,3
1996,military,3
1996,minimum,3
1996,missed,3
1996,mountain,3
1996,ndb,3
1996,northolt,3
1996,nose,3
1996,noted,3
1996,occurred,3
1996,onto,3
1996,passing,3
1996,performing,3
1996,pilots,3
1996,portion,3
1996,prop,3
1996,propeller,3
1996,r,3
1996,reversal,3
1996,river,3
1996,roll,3
1996,russia,3
1996,said,3
1996,san,3
1996,separated,3
1996,several,3
1996,shaker,3
1996,sight,3
1996,smoke,3
1996,stick,3
1996,still,3
1996,surface,3
1996,sustained,3
1996,taxi,3
1996,tons,3
1996,tower,3
1996,tried,3
1996,turned,3
1996,turning,3
1996,twa,3
1996,uneventful,3
1996,usa,3
1996,veered,3
1996,vfr,3
1996,visibility,3
1996,wanted,3
1996,°c,3
1996,’,3
1996,abakan,2
1996,aborted,2
1996,adc,2
1996,adjusted,2
1996,advanced,2
1996,advised,2
1996,ahead,2
1996,aileron,2
1996,airplanes,2
1996,airspeed,2
1996,aka,2
1996,algiers,2
1996,almost,2
1996,although,2
1996,announced,2
1996,answered,2
1996,antonov,2
1996,apron,2
1996,arabian,2
1996,archipelago,2
1996,around,2
1996,arrested,2
1996,arrival,2
1996,asked,2
1996,attempting,2
1996,attempts,2
1996,attitude,2
1996,autothrottle,2
1996,avionics,2
1996,b,2
1996,bandeirante,2
1996,bank,2
1996,batteries,2
1996,belgrade,2
1996,beyond,2
1996,bhuntar,2
1996,birds,2
1996,black,2
1996,blue,2
1996,bomb,2
1996,bound,2
1996,boundary,2
1996,box,2
1996,briefed,2
1996,bronson,2
1996,brought,2
1996,burning,2
1996,cabin,2
1996,called,2
1996,canada,2
1996,carry,2
1996,casa,2
1996,chartered,2
1996,chimkent,2
1996,climb,2
1996,climbed,2
1996,collapse,2
1996,commenced,2
1996,conduct,2
1996,conducted,2
1996,continue,2
1996,corporate,2
1996,creek,2
1996,cross,2
1996,damaged,2
1996,dassault,2
1996,deg,2
1996,depart,2
1996,descended,2
1996,developed,2
1996,dhahran,2
1996,directed,2
1996,direction,2
1996,disengaged,2
1996,dpn,2
1996,drag,2
1996,dropped,2
1996,dutch,2
1996,entered,2
1996,equipment,2
1996,evening,2
1996,executed,2
1996,exits,2
1996,exploded,2
1996,fab,2
1996,fed,2
1996,fence,2
1996,fgjma,2
1996,finals,2
1996,fish,2
1996,five,2
1996,flat,2
1996,fourteen,2
1996,front,2
1996,frozen,2
1996,fuel,2
1996,full,2
1996,gate,2
1996,given,2
1996,glidepath,2
1996,gods,2
1996,good,2
1996,gravel,2
1996,harcourt,2
1996,higher,2
1996,hill,2
1996,hit,2
1996,holy,2
1996,hour,2
1996,houses,2
1996,hpa,2
1996,hunting,2
1996,hydraulic,2
1996,identified,2
1996,ifr,2
1996,illuminated,2
1996,ils,2
1996,improvised,2
1996,inches,2
1996,included,2
1996,indicating,2
1996,indications,2
1996,initiated,2
1996,inoperative,2
1996,instructions,2
1996,intended,2
1996,island,2
1996,italy,2
1996,jet,2
1996,jnv,2
1996,k,2
1996,kazakhastan,2
1996,king,2
1996,krasnodar,2
1996,l,2
1996,large,2
1996,las,2
1996,length,2
1996,lever,2
1996,light,2
1996,line,2
1996,local,2
1996,made,2
1996,maintenance,2
1996,major,2
1996,meantime,2
1996,metro,2
1996,mile,2
1996,mining,2
1996,mission,2
1996,modifications,2
1996,mountainous,2
1996,movement,2
1996,n,2
1996,nas,2
1996,neared,2
1996,neighborhood,2
1996,nervous,2
1996,new,2
1996,noise,2
1996,north,2
1996,observed,2
1996,oclock,2
1996,opened,2
1996,operating,2
1996,opposite,2
1996,ordered,2
1996,otter,2
1996,oxygen,2
1996,parallel,2
1996,part,2
1996,parvi,2
1996,past,2
1996,permission,2
1996,planned,2
1996,port,2
1996,presence,2
1996,prior,2
1996,problem,2
1996,problems,2
1996,pushed,2
1996,qnh,2
1996,querying,2
1996,radio,2
1996,reciprocal,2
1996,recover,2
1996,remained,2
1996,remaining,2
1996,remote,2
1996,replied,2
1996,reply,2
1996,requested,2
1996,responded,2
1996,result,2
1996,retarded,2
1996,ridge,2
1996,rimini,2
1996,rising,2
1996,road,2
1996,routine,2
1996,rudder,2
1996,santiago,2
1996,saudi,2
1996,saudia,2
1996,seat,2
1996,second,2
1996,selected,2
1996,separation,2
1996,seven,2
1996,shimla,2
1996,shut,2
1996,shymkent,2
1996,sid,2
1996,six,2
1996,sortie,2
1996,standby,2
1996,start,2
1996,steep,2
1996,stopover,2
1996,stops,2
1996,strip,2
1996,substantial,2
1996,suddenly,2
1996,svalbard,2
1996,switch,2
1996,switched,2
1996,são,2
1996,tail,2
1996,taken,2
1996,tank,2
1996,terminated,2
1996,texel,2
1996,thick,2
1996,threshold,2
1996,tight,2
1996,touchdown,2
1996,toward,2
1996,triax,2
1996,trip,2
1996,twin,2
1996,undercarriage,2
1996,undershot,2
1996,unsafe,2
1996,use,2
1996,using,2
1996,utc,2
1996,v,2
1996,vacated,2
1996,van,2
1996,vnukovo,2
1996,warned,2
1996,way,2
1996,went,2
1996,wheels,2
1996,winnipeg,2
1996,wooded,2
1996,workers,2
1996,yak,2
1996,aba,1
1996,ababa,1
1996,abidjan,1
1996,able,1
1996,abnormally,1
1996,aboard,1
1996,accelerated,1
1996,acdc,1
1996,aces,1
1996,achieve,1
1996,acting,1
1996,addis,1
1996,addition,1
1996,additional,1
1996,admitted,1
1996,aeroflot,1
1996,africa,1
1996,afterstart,1
1996,agl,1
1996,agreed,1
1996,airborne,1
1996,airbus,1
1996,aircrafts,1
1996,aires,1
1996,airground,1
1996,airlift,1
1996,airline,1
1996,airstrip,1
1996,airways,1
1996,airworthy,1
1996,ajax,1
1996,al,1
1996,aldan,1
1996,alegre,1
1996,align,1
1996,allow,1
1996,amended,1
1996,among,1
1996,amsterdam,1
1996,aniak,1
1996,anomaly,1
1996,ao,1
1996,appeared,1
1996,aproaching,1
1996,apu,1
1996,archana,1
1996,arctic,1
1996,areas,1
1996,arm,1
1996,assemble,1
1996,assigned,1
1996,athens,1
1996,atl,1
1996,atlanta,1
1996,attached,1
1996,attempt,1
1996,attempted,1
1996,attendants,1
1996,authorities,1
1996,authorized,1
1996,autothrottles,1
1996,auxiliary,1
1996,available,1
1996,aviocar,1
1996,bad,1
1996,bag,1
1996,bahia,1
1996,bahía,1
1996,band,1
1996,bandeirantes,1
1996,bandi,1
1996,bangalore,1
1996,banjarmasinsjamsudin,1
1996,banked,1
1996,bare,1
1996,bdj,1
1996,beep,1
1996,begun,1
1996,belgian,1
1996,bell,1
1996,belly,1
1996,bending,1
1996,beneath,1
1996,bethel,1
1996,biplane,1
1996,bizjet,1
1996,blade,1
1996,block,1
1996,boarded,1
1996,boarding,1
1996,bogotá,1
1996,boosters,1
1996,boston,1
1996,bounced,1
1996,brakes,1
1996,brass,1
1996,brazil,1
1996,brazilian,1
1996,brazzaville,1
1996,brief,1
1996,briefly,1
1996,broken,1
1996,brunei,1
1996,buckets,1
1996,buenos,1
1996,buildings,1
1996,bunker,1
1996,bursting,1
1996,businessmen,1
1996,ca,1
1996,cable,1
1996,california,1
1996,callsign,1
1996,campo,1
1996,car,1
1996,caravan,1
1996,carriageway,1
1996,carryon,1
1996,cars,1
1996,cartwheeled,1
1996,caselle,1
1996,center,1
1996,centre,1
1996,cessna,1
1996,cgh,1
1996,ch,1
1996,chainlink,1
1996,changed,1
1996,checklist,1
1996,checklists,1
1996,checks,1
1996,chile,1
1996,chkalovsky,1
1996,chucurí,1
1996,cigarette,1
1996,circuit,1
1996,ck,1
1996,ckl,1
1996,claim,1
1996,claimed,1
1996,clear,1
1996,climbing,1
1996,climbout,1
1996,closed,1
1996,closing,1
1996,cloud,1
1996,coal,1
1996,coast,1
1996,collect,1
1996,collision,1
1996,combat,1
1996,coming,1
1996,commander,1
1996,commanders,1
1996,commenting,1
1996,complete,1
1996,completed,1
1996,concerns,1
1996,concrete,1
1996,condition,1
1996,conditioning,1
1996,confirm,1
1996,confirms,1
1996,congo,1
1996,consecutively,1
1996,consequently,1
1996,consisted,1
1996,consisting,1
1996,consult,1
1996,contributed,1
1996,controls,1
1996,converter,1
1996,corn,1
1996,corporation,1
1996,correcting,1
1996,counteract,1
1996,created,1
1996,crewmembers,1
1996,crossing,1
1996,crosswind,1
1996,cuba,1
1996,cup,1
1996,cvr,1
1996,cycles,1
1996,dark,1
1996,darkness,1
1996,day,1
1996,dcheck,1
1996,deceleration,1
1996,december,1
1996,decision,1
1996,deck,1
1996,declined,1
1996,deep,1
1996,deflection,1
1996,delays,1
1996,delivered,1
1996,delta,1
1996,demanded,1
1996,deplaned,1
1996,described,1
1996,destination,1
1996,detailed,1
1996,deviate,1
1996,deviated,1
1996,device,1
1996,dewpoint,1
1996,didnt,1
1996,diego,1
1996,difference,1
1996,difficult,1
1996,direct,1
1996,dirgantara,1
1996,disabled,1
1996,district,1
1996,ditch,1
1996,dme,1
1996,dolorosa,1
1996,dont,1
1996,door,1
1996,double,1
1996,drifting,1
1996,drill,1
1996,driver,1
1996,drop,1
1996,drowned,1
1996,duration,1
1996,dyke,1
1996,early,1
1996,earth,1
1996,east,1
1996,ecckr,1
1996,echo,1
1996,edge,1
1996,eight,1
1996,elena,1
1996,eleven,1
1996,elf,1
1996,embedded,1
1996,embraer,1
1996,emmonak,1
1996,empty,1
1996,encountered,1
1996,encountering,1
1996,enginestart,1
1996,enroute,1
1996,ensenada,1
1996,entering,1
1996,enugu,1
1996,erratic,1
1996,erupted,1
1996,escaped,1
1996,et,1
1996,eta,1
1996,ethiopia,1
1996,ethiopian,1
1996,eventually,1
1996,evidence,1
1996,excavation,1
1996,excess,1
1996,exchange,1
1996,excursion,1
1996,expected,1
1996,explosive,1
1996,extended,1
1996,extension,1
1996,external,1
1996,extinguish,1
1996,eye,1
1996,eze,1
1996,f,1
1996,failure,1
1996,fairchild,1
1996,fake,1
1996,families,1
1996,fear,1
1996,feather,1
1996,featheringmechanism,1
1996,felt,1
1996,ferrari,1
1996,ferried,1
1996,field,1
1996,fighters,1
1996,finally,1
1996,flew,1
1996,flfeet,1
1996,flowers,1
1996,flown,1
1996,fluctuating,1
1996,fluid,1
1996,flux,1
1996,fly,1
1996,fokker,1
1996,folded,1
1996,follow,1
1996,foot,1
1996,fora,1
1996,forced,1
1996,forces,1
1996,ford,1
1996,forest,1
1996,forgot,1
1996,form,1
1996,formation,1
1996,forty,1
1996,fourandahalf,1
1996,francesco,1
1996,franz,1
1996,freighter,1
1996,ft,1
1996,fully,1
1996,functional,1
1996,gain,1
1996,gas,1
1996,glide,1
1996,gone,1
1996,gpws,1
1996,grabbed,1
1996,gradient,1
1996,greensboro,1
1996,gusty,1
1996,half,1
1996,handle,1
1996,handles,1
1996,handling,1
1996,hcp,1
1996,heavily,1
1996,held,1
1996,helicopter,1
1996,hijacked,1
1996,hijacking,1
1996,hillside,1
1996,hoax,1
1996,hole,1
1996,hostages,1
1996,house,1
1996,ib,1
1996,iberia,1
1996,identify,1
1996,idle,1
1996,ii,1
1996,iii,1
1996,il,1
1996,ilmd,1
1996,ilsdme,1
1996,impeding,1
1996,including,1
1996,incorrect,1
1996,increased,1
1996,indonesia,1
1996,indonesian,1
1996,industrial,1
1996,informed,1
1996,ingested,1
1996,initially,1
1996,initiating,1
1996,injured,1
1996,injuring,1
1996,installation,1
1996,instead,1
1996,insufficient,1
1996,inverted,1
1996,inverters,1
1996,investigation,1
1996,iskut,1
1996,items,1
1996,ivory,1
1996,jackson,1
1996,jammed,1
1996,janeiro,1
1996,joi,1
1996,joining,1
1996,joinville,1
1996,josef,1
1996,july,1
1996,kennedy,1
1996,kenya,1
1996,khantymansiysk,1
1996,killing,1
1996,knot,1
1996,know,1
1996,koninklijke,1
1996,kt,1
1996,kwigillingok,1
1996,kwk,1
1996,ladder,1
1996,lake,1
1996,lane,1
1996,last,1
1996,late,1
1996,lavatory,1
1996,least,1
1996,leb,1
1996,lebanon,1
1996,leg,1
1996,leningrad,1
1996,less,1
1996,let,1
1996,levers,1
1996,lhr,1
1996,lifted,1
1996,lighting,1
1996,lima,1
1996,links,1
1996,lip,1
1996,list,1
1996,load,1
1996,localizer,1
1996,located,1
1996,locked,1
1996,lockheed,1
1996,londonheathrow,1
1996,lone,1
1996,longyear,1
1996,longyearbyen,1
1996,looking,1
1996,luchtmacht,1
1996,magnetic,1
1996,make,1
1996,making,1
1996,male,1
1996,mallorca,1
1996,man,1
1996,manner,1
1996,manoeuvre,1
1996,manually,1
1996,marked,1
1996,marker,1
1996,master,1
1996,materials,1
1996,may,1
1996,md,1
1996,mda,1
1996,medellín,1
1996,memphis,1
1996,meteorological,1
1996,meters,1
1996,meto,1
1996,metres,1
1996,mexico,1
1996,miami,1
1996,minor,1
1996,misfire,1
1996,mishap,1
1996,mismatch,1
1996,missing,1
1996,mistook,1
1996,mits,1
1996,mk,1
1996,modification,1
1996,moment,1
1996,monitor,1
1996,moscows,1
1996,mound,1
1996,moved,1
1996,msl,1
1996,nacelle,1
1996,nagurskoye,1
1996,nairobi,1
1996,named,1
1996,narrows,1
1996,natal,1
1996,naval,1
1996,navigation,1
1996,nax,1
1996,ne,1
1996,negotiated,1
1996,netherlands,1
1996,nevada,1
1996,newspapers,1
1996,nh,1
1996,nigeria,1
1996,night,1
1996,noor,1
1996,northeast,1
1996,norwegian,1
1996,nos,1
1996,nosed,1
1996,nosedown,1
1996,nosegearfirst,1
1996,notice,1
1996,noticed,1
1996,ntx,1
1996,occupants,1
1996,officially,1
1996,officials,1
1996,okay,1
1996,onehalf,1
1996,opening,1
1996,operations,1
1996,oran,1
1996,oregon,1
1996,orn,1
1996,outer,1
1996,overcoat,1
1996,overhaul,1
1996,overshot,1
1996,overwater,1
1996,pack,1
1996,packs,1
1996,pag,1
1996,pair,1
1996,pale,1
1996,palma,1
1996,paris,1
1996,parking,1
1996,partial,1
1996,partially,1
1996,pass,1
1996,passed,1
1996,passengerbaggage,1
1996,paulo,1
1996,paulocongonhas,1
1996,payload,1
1996,pensacola,1
1996,per,1
1996,performed,1
1996,perimeter,1
1996,persisted,1
1996,personnel,1
1996,petersburg,1
1996,petroleum,1
1996,petropavlovskkamchatsky,1
1996,phases,1
1996,piece,1
1996,pivoting,1
1996,pkc,1
1996,place,1
1996,plastic,1
1996,pns,1
1996,poa,1
1996,point,1
1996,pointed,1
1996,poor,1
1996,populated,1
1996,portland,1
1996,porto,1
1996,position,1
1996,positioning,1
1996,possible,1
1996,possibly,1
1996,pounds,1
1996,preoccupied,1
1996,prepare,1
1996,prepared,1
1996,preparing,1
1996,presidential,1
1996,presumed,1
1996,prevailed,1
1996,prevent,1
1996,priority,1
1996,private,1
1996,probably,1
1996,procedures,1
1996,proceeding,1
1996,profile,1
1996,proper,1
1996,property,1
1996,protruding,1
1996,provider,1
1996,pst,1
1996,pulled,1
1996,punctured,1
1996,purpose,1
1996,pyssa,1
1996,qdr,1
1996,quantity,1
1996,queloz,1
1996,question,1
1996,quibdo,1
1996,quickly,1
